oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca,sat_norm,D
0,0.014189656852377,0.0813182932567165,47.2899,0.0055222222222222,1.193784403107312,18.862497329711918,0.0233695520063044,"[[89 86 89 ... 93 96 92]
 [91 79 93 ... 86 87 76]
 [92 87 87 ... 88 91 87]
 ...
 [85 89 87 ... 81 85 89]
 [89 86 85 ... 91 92 86]
 [88 88 89 ... 85 89 92]]",3.1752777777777774e-05,0.08359068112676614,0.0017195699981754347
0,0.0108070365669816,0.0277476658890929,49.3332,0.0047366666666666,1.2193021683372511,90.0,-0.0087855805709784,"[[80 88 92 ... 82 86 90]
 [88 85 83 ... 85 81 89]
 [90 87 83 ... 85 88 87]
 ...
 [87 90 89 ... 86 86 81]
 [87 88 91 ... 89 76 87]
 [85 87 90 ... 86 85 87]]",2.7235833333333328e-05,0.04497927813702723,0.000562454207087578
0,0.0143999381421825,0.0525455641809083,51.3716,0.0051036363636363,1.2442373924095924,9.090276718139648,-0.0249070089355243,"[[90 79 79 ... 82 83 89]
 [90 84 87 ... 89 85 94]
 [83 95 92 ... 88 88 77]
 ...
 [79 85 88 ... 89 85 88]
 [91 78 84 ... 92 89 86]
 [92 88 90 ... 87 85 92]]",2.934590909090909e-05,0.025620907716453763,0.001022852396672642
0,0.0030000746349212,0.0031018094371373,53.214,0.0054459999999999,1.2663526260780755,90.0,0.0003118224389475,"[[54 55 54 ... 58 55 55]
 [53 56 51 ... 54 55 57]
 [50 54 56 ... 53 46 48]
 ...
 [53 57 55 ... 51 54 49]
 [55 55 55 ... 52 56 53]
 [49 54 52 ... 55 55 54]]",3.13145e-05,0.05590330380950963,5.828934936552975e-05
0,0.0028415519157579,0.0739714688583658,58.5942,0.0043749999999999,1.3288287544858546,90.0,-0.0247190585955074,"[[45 48 46 ... 46 51 49]
 [47 46 44 ... 51 54 53]
 [49 49 45 ... 54 55 53]
 ...
 [49 48 50 ... 54 54 53]
 [52 51 59 ... 56 52 55]
 [54 56 49 ... 51 55 57]]",2.515625e-05,0.025846595677870475,0.0012624367063355383
0,0.0037442867021301,0.0589470526473676,54.684,0.004984,1.2837245300209306,90.0,0.0203917404143563,"[[87 83 89 ... 88 79 86]
 [92 92 96 ... 92 92 92]
 [86 96 90 ... 94 93 87]
 ...
 [85 83 89 ... 76 87 81]
 [89 90 84 ... 89 89 94]
 [85 83 88 ... 89 86 92]]",2.8658e-05,0.08001496943819253,0.00107795795200365
0,0.0226961684328647,0.0768638826830852,68.7764,0.004810909090909,1.439664920124555,71.56504821777344,-0.0086553296946907,"[[54 51 56 ... 52 53 53]
 [58 52 55 ... 55 54 52]
 [53 56 57 ... 52 52 54]
 ...
 [45 62 53 ... 52 50 52]
 [55 48 53 ... 48 57 48]
 [50 51 52 ... 49 55 53]]",2.766272727272727e-05,0.045135681444089436,0.0011175909568265452
0,0.0099319356813141,0.0157532940451571,56.0952,0.0049559999999999,1.3001832088455745,39.80556869506836,-0.0237190352737338,"[[87 83 76 ... 89 91 87]
 [86 87 78 ... 85 83 93]
 [88 87 71 ... 88 93 90]
 ...
 [81 82 81 ... 86 88 87]
 [85 81 85 ... 89 86 92]
 [81 83 87 ... 94 87 92]]",2.8496999999999995e-05,0.027047408748173813,0.00028083140883992036
0,0.0157881802185225,0.0460972864770319,39.7439,0.0064711111111111,1.0944021646705104,70.20112609863281,-0.0597108269434177,"[[90 89 85 ... 89 92 90]
 [87 87 92 ... 88 92 86]
 [77 87 90 ... 90 96 86]
 ...
 [90 95 88 ... 92 92 94]
 [88 81 86 ... 90 84 88]
 [91 88 87 ... 89 91 89]]",3.7208888888888887e-05,-0.01617099718253892,0.0011598581537552153
0,0.0011400641156175,0.057017976558798,53.9,0.0050272727272727,1.2744889818129963,12.454782962799072,-0.0428101483114016,"[[91 85 89 ... 95 89 85]
 [85 82 89 ... 88 92 92]
 [80 81 87 ... 85 89 78]
 ...
 [91 92 89 ... 87 91 79]
 [85 86 84 ... 86 91 89]
 [89 86 86 ... 83 82 86]]",2.890681818181818e-05,0.004123085321784755,0.0010578474315175882
0,0.0227302846044801,0.1000405379081471,52.3124,0.0057244444444444,1.255578947628503,90.0,-0.0428256874456054,"[[82 80 84 ... 85 84 79]
 [87 85 86 ... 89 91 88]
 [91 85 83 ... 91 81 85]
 ...
 [90 80 90 ... 89 89 84]
 [89 81 87 ... 88 89 92]
 [89 96 89 ... 89 90 92]]",3.291555555555555e-05,0.004104426161496344,0.0019123675822204124
0,0.0117727631573334,0.0733691883743102,55.4974,0.00616,1.2932367018841686,63.43495178222656,-0.0629931395210819,"[[56 58 56 ... 56 54 55]
 [56 55 50 ... 54 56 58]
 [45 55 51 ... 47 50 50]
 ...
 [54 54 45 ... 55 54 57]
 [57 60 50 ... 55 59 51]
 [59 47 51 ... 55 55 56]]",3.542e-05,-0.020112349107301867,0.0013220292909994018
0,0.006462946273658,0.0820569429877094,48.4414,0.005264,1.2082311985574892,54.21747398376465,-0.0266558504528352,"[[51 54 57 ... 55 51 58]
 [57 57 51 ... 57 55 56]
 [57 57 56 ... 54 51 55]
 ...
 [53 50 55 ... 47 50 49]
 [58 60 58 ... 58 55 53]
 [50 55 56 ... 52 51 50]]",3.0267999999999995e-05,0.023520924939900593,0.0016939424332845334
0,0.0147686277500864,0.0849323308270676,67.5563,0.0060355555555555,1.4268378797372412,90.0,-0.0818937555733524,"[[57 54 47 ... 54 52 57]
 [55 58 49 ... 53 56 54]
 [49 48 47 ... 57 58 54]
 ...
 [56 55 56 ... 58 54 56]
 [58 59 59 ... 58 50 53]
 [49 51 49 ... 54 50 49]]",3.4704444444444435e-05,-0.04280792659853338,0.0012572081482714063
0,0.0029285674022503,0.0757045753564785,61.4264,0.0056466666666666,1.360564811107557,7.15224027633667,-0.0766317658401953,"[[90 92 97 ... 80 87 88]
 [89 95 88 ... 86 92 94]
 [89 87 80 ... 92 91 85]
 ...
 [83 88 95 ... 89 87 91]
 [89 78 92 ... 89 88 84]
 [90 89 92 ... 90 86 95]]",3.246833333333333e-05,-0.0364894079102187,0.0012324436293918981
0,0.0684286727875723,0.1611177881310082,58.9372,0.0065799999999999,1.332712442480512,90.0,-0.0837266915001235,"[[51 58 53 ... 51 50 54]
 [54 52 54 ... 59 49 57]
 [54 55 52 ... 50 50 54]
 ...
 [52 56 50 ... 53 58 56]
 [51 48 56 ... 51 51 46]
 [55 47 52 ... 59 53 55]]",3.783499999999999e-05,-0.04500888868608916,0.0027337197581664583
0,0.0051523681868124,0.0580519733151975,52.9886,0.0057711111111111,1.2636678177484395,56.02358818054199,-0.0637353607999004,"[[91 86 79 ... 89 87 83]
 [84 78 87 ... 92 81 81]
 [94 80 87 ... 90 89 87]
 ...
 [86 86 86 ... 81 87 85]
 [93 98 87 ... 90 85 82]
 [92 87 86 ... 85 92 90]]",3.3183888888888884e-05,-0.021003597334475,0.0010955558991027788
0,0.1212580385278636,0.2860030773367767,40.474,0.0075366666666666,1.1044085657425275,40.60129928588867,-0.1238397110342947,"[[92 87 83 ... 84 89 83]
 [87 85 92 ... 90 88 95]
 [89 84 87 ... 91 84 89]
 ...
 [86 82 89 ... 84 86 91]
 [90 89 89 ... 93 86 92]
 [93 89 93 ... 81 92 87]]",4.3335833333333326e-05,-0.09317600348950862,0.007066340794998684
