oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca,sat_norm,D
0,0.10422659867737627,0.3812506150239713,57.672999999999995,0.005522222222222222,1.3183416538576482,29.05460548400879,-0.05874290059194186,"[[44 49 48 ... 54 56 50]
 [57 51 56 ... 57 59 59]
 [48 51 51 ... 56 55 56]
 ...
 [56 55 55 ... 56 49 52]
 [49 55 56 ... 60 58 52]
 [55 58 56 ... 50 52 50]]",3.1752777777777774e-05,0.02076970774203655,0.0066105563265994715
0,0.10938740629907195,0.37730252048161417,62.5828,0.005404,1.373311945240727,90.0,-0.07298207334325241,"[[55 55 61 ... 24 21 20]
 [60 56 52 ... 23 23 22]
 [57 55 55 ... 23 22 20]
 ...
 [57 51 59 ... 54 59 54]
 [51 50 53 ... 52 54 54]
 [60 52 52 ... 53 58 58]]",3.1073e-05,0.003959569345893886,0.006028853302850211
0,0.09541640817352282,0.3415277145597832,52.5329,0.005662222222222222,1.2582223364883853,29.399744033813477,-0.062129641309254836,"[[88 87 82 ... 80 87 76]
 [84 80 87 ... 86 80 87]
 [80 83 83 ... 84 77 82]
 ...
 [89 87 84 ... 89 85 84]
 [89 87 82 ... 83 85 88]
 [89 81 86 ... 85 88 87]]",3.255777777777778e-05,0.016771471245843838,0.0065012157059629915
0,0.09307107197658326,0.33821258387726333,52.8906,0.005646666666666666,1.2624987289444147,38.65980529785156,-0.031901459516241404,"[[85 85 87 ... 80 82 85]
 [87 83 86 ... 86 88 82]
 [89 80 78 ... 77 85 79]
 ...
 [82 83 85 ... 85 81 84]
 [82 81 87 ... 73 85 86]
 [91 80 85 ... 82 82 86]]",3.246833333333333e-05,0.052457527471093814,0.006394568862468252
0,0.0985127863788241,0.3118639219927702,51.6068,0.005306,1.24708245113731,90.0,-0.09123281550880974,"[[58 52 56 ... 56 53 56]
 [44 53 54 ... 52 52 50]
 [57 56 58 ... 55 54 58]
 ...
 [48 46 48 ... 57 54 55]
 [52 63 49 ... 57 56 62]
 [52 49 58 ... 49 58 56]]",3.0509499999999996e-05,-0.01758645070692822,0.006043078082593189
0,0.052064305969997116,0.25584159926770594,51.1854,0.005501999999999999,1.2419804321804846,45.0,-0.05060249994346974,"[[53 49 54 ... 55 46 49]
 [56 50 52 ... 56 52 54]
 [46 56 50 ... 50 51 52]
 ...
 [58 59 51 ... 55 54 61]
 [54 47 53 ... 55 51 49]
 [59 52 56 ... 57 54 52]]",3.1636499999999994e-05,0.030379905180526866,0.00499833154117592
0,0.18443820263769029,0.2896633134217075,52.1899,0.005129090909090909,1.2541079907425625,33.690067291259766,-0.06330341360572884,"[[87 81 94 ... 83 85 85]
 [86 87 78 ... 78 78 82]
 [86 86 81 ... 93 87 87]
 ...
 [91 88 85 ... 85 83 82]
 [87 86 86 ... 78 80 89]
 [88 83 84 ... 83 85 86]]",2.9492272727272723e-05,0.015385767518956314,0.005550179506412303
0,0.07533670702726603,0.31890718249326755,54.6644,0.005914999999999999,1.283494451243203,45.0,-0.09703031117430326,"[[55 55 51 ... 52 51 59]
 [48 50 55 ... 50 54 55]
 [53 58 56 ... 58 56 55]
 ...
 [48 54 53 ... 51 52 54]
 [61 58 54 ... 52 54 58]
 [57 59 56 ... 52 48 53]]",3.4011249999999994e-05,-0.02443071801023863,0.005833909866261544
0,0.11992798877848487,0.3491730804493616,48.064099999999996,0.005957777777777777,1.2035166696038435,42.130449295043945,-0.08325742350444842,"[[83 80 85 ... 85 85 77]
 [87 87 79 ... 90 80 83]
 [87 86 81 ... 86 85 86]
 ...
 [87 92 86 ... 89 87 85]
 [89 85 84 ... 90 82 86]
 [85 85 85 ... 88 88 91]]",3.425722222222222e-05,-0.008171055185129807,0.007264737724192518
0,0.07622650027189481,0.31698324574185244,49.8134,0.00532,1.2252220254074138,45.0,-0.06732025716154608,"[[89 85 83 ... 80 83 87]
 [87 83 87 ... 84 89 83]
 [85 82 88 ... 81 82 87]
 ...
 [81 91 85 ... 92 83 87]
 [85 88 83 ... 85 89 82]
 [83 86 85 ... 87 88 87]]",3.059e-05,0.010643659443701261,0.0063634131727979305
