oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca,sat_norm,D
0,0.0137304029120124,0.056223433975046,63.9597,0.0066999999999999,1.3883370437210087,45.0,-0.0535708337624629,"[[ 86  95  93 ... 100  95  85]
 [ 90  92  96 ...  94  88  82]
 [ 94  87  98 ...  90  96  96]
 ...
 [ 93  97  95 ...  98  95  86]
 [ 93  92  88 ...  88  96  92]
 [ 85  87  96 ...  97  98  94]]",3.8525e-05,-0.0555709252610479,0.0008790446793065946
0,0.0067399067060752,0.0604942913730745,59.2606,0.0058177777777777,1.3363638678634455,90.0,-0.0071209137158431,"[[56 53 56 ... 55 53 52]
 [49 46 49 ... 57 55 49]
 [52 56 54 ... 55 57 57]
 ...
 [51 51 52 ... 49 50 58]
 [53 50 57 ... 51 56 53]
 [54 56 50 ... 55 54 56]]",3.3452222222222216e-05,0.0023018574204151,0.001020818070911778
0,0.0101621198087901,0.1038909802992255,48.853,0.0049559999999999,1.2133534290883263,66.46929931640625,-0.0156609949699475,"[[56 57 58 ... 56 53 52]
 [55 57 55 ... 49 53 55]
 [57 52 58 ... 55 56 57]
 ...
 [53 54 53 ... 52 57 54]
 [52 54 58 ... 56 56 52]
 [54 48 54 ... 52 57 51]]",2.8496999999999995e-05,-0.0083383819170211,0.0021266038994376085
0,0.0018774497716732,0.1067072258056,51.1462,0.0056155555555555,1.241504759841253,81.85203170776367,0.0357228417202375,"[[55 58 54 ... 56 47 61]
 [53 52 55 ... 56 45 49]
 [53 50 53 ... 51 55 55]
 ...
 [53 55 54 ... 54 56 54]
 [56 50 53 ... 54 47 52]
 [55 58 54 ... 57 56 57]]",3.228944444444444e-05,0.0556816553860844,0.0020863177676073686
0,0.1134641469441202,0.3266404121876805,61.887,0.0078866666666666,1.3656563171055505,59.03623962402344,-0.023376939597693,"[[91 88 87 ... 95 96 95]
 [96 92 98 ... 95 92 90]
 [90 87 80 ... 92 87 94]
 ...
 [91 86 93 ... 88 87 88]
 [95 93 90 ... 90 87 93]
 [90 95 89 ... 89 90 97]]",4.534833333333333e-05,-0.0179518147534081,0.0052780133499390905
0,0.0045702864655081,0.0466302383480153,62.9356,0.005985,1.3771774126224618,90.0,-0.0222932076835596,"[[51 55 55 ... 51 50 53]
 [51 50 56 ... 47 50 49]
 [49 53 52 ... 51 51 48]
 ...
 [52 50 55 ... 52 56 57]
 [50 50 50 ... 58 51 55]
 [52 55 57 ... 55 59 53]]",3.441375e-05,-0.0166015738598035,0.0007409198982454335
0,0.0059250769434782,0.0698837226561464,46.1776,0.0056875,1.1796614337375075,57.9654016494751,0.1015921556046442,"[[53 53 59 ... 51 55 56]
 [50 58 54 ... 55 52 55]
 [54 56 55 ... 56 57 56]
 ...
 [55 56 47 ... 54 51 54]
 [48 56 49 ... 58 55 59]
 [47 60 56 ... 51 56 52]]",3.2703125e-05,0.1377494067187749,0.0015133684439240325
0,0.0077573341490684,0.0425762827412586,67.4877,0.0057866666666666,1.426113254946562,86.98721313476562,-0.0251473348200775,"[[97 98 86 ... 93 86 89]
 [99 95 87 ... 92 95 95]
 [85 93 86 ... 91 92 89]
 ...
 [99 95 92 ... 93 91 93]
 [96 95 88 ... 89 88 93]
 [92 95 91 ... 86 99 99]]",3.3273333333333325e-05,-0.0201575816925658,0.0006308747037053952
0,0.0060711278563077,0.0421487603305785,57.1438,0.0050399999999999,1.3122792484647374,90.0,-0.0237529152404993,"[[ 92  98  95 ... 100  88  93]
 [ 90  88  95 ...  88  97  95]
 [ 93  99  93 ...  91  98  97]
 ...
 [ 91  95  95 ...  94  92  94]
 [ 92  99 100 ...  97  95  87]
 [ 95 100  87 ...  85  98  97]]",2.8979999999999997e-05,-0.0184202495030872,0.0007375911355313876
0,0.0032350328320776,0.0273508227173581,58.6089,0.0057088888888888,1.328995431031444,55.00798034667969,-0.0622703259995329,"[[ 84  83  95 ...  95  95  82]
 [ 92  93 101 ...  86  88  92]
 [ 84  87  90 ...  92  79  92]
 ...
 [ 96  96  91 ...  95  94  92]
 [ 95  93  92 ...  89  94  87]
 [ 98  93  97 ...  99  91 100]]",3.282611111111111e-05,-0.0664097775813473,0.00046666671303092366
0,0.0036892117869411,0.0289384622442907,51.2932,0.0039099999999999,1.2432875927349831,56.48461151123047,-0.0124793181740232,"[[ 88  93  83 ...  90  95  93]
 [ 95  89  86 ...  99  99  97]
 [ 94  90  91 ...  95  99  89]
 ...
 [ 88  93  94 ...  89  92  92]
 [ 89  99  99 ...  89 102  98]
 [ 97  95  97 ...  99  93  94]]",2.2482499999999997e-05,-0.0043742741297877,0.0005641773616052557
0,0.0040139205374114,0.056279509302492,57.379,0.0052219999999999,1.314977101403517,56.3099365234375,-0.013227405617565,"[[ 89  93  90 ...  96  90  99]
 [ 92  90  94 ...  90  95  92]
 [ 93  89  93 ...  92  97  92]
 ...
 [ 92  96  94 ...  84  94  95]
 [ 91  96 100 ...  95 100 102]
 [ 89  96  93 ...  99  88  88]]",3.002649999999999e-05,-0.0053063295994929,0.0009808380993480542
0,0.01132741373209,0.0356057374829514,59.1626,0.0025327272727272,1.3352584297820806,74.56159210205078,-0.0231979958275052,"[[92 89 93 ... 87 85 96]
 [99 95 91 ... 95 91 96]
 [89 92 89 ... 94 90 93]
 ...
 [93 91 87 ... 92 91 93]
 [90 89 87 ... 89 92 95]
 [88 93 91 ... 93 86 91]]",1.4563181818181815e-05,-0.0177288655230566,0.0006018284775001673
0,0.0116423523332366,0.1018622672165979,62.3378,0.0047459999999999,1.3706211790183918,90.0,0.0088994474144408,"[[91 90 85 ... 97 90 93]
 [95 89 87 ... 92 95 91]
 [95 84 85 ... 86 99 96]
 ...
 [90 89 95 ... 95 95 88]
 [85 87 95 ... 86 96 85]
 [95 93 94 ... 97 97 95]]",2.7289499999999997e-05,0.02226191068296,0.001634036928101375
0,0.0160017781951913,0.0499234667810537,61.7253,0.0058022222222222,1.3638710386088593,61.64597129821777,-0.0563807967919759,"[[51 51 54 ... 57 52 50]
 [54 53 61 ... 54 51 52]
 [54 55 54 ... 48 51 56]
 ...
 [53 55 54 ... 49 51 50]
 [49 50 56 ... 52 53 54]
 [56 55 54 ... 48 51 51]]",3.3362777777777774e-05,-0.0590719082463089,0.0008088007151209262
0,0.0101111527093754,0.0618590012624184,72.4857,0.0055999999999999,1.477977665698364,20.2248592376709,-0.0337518692040878,"[[54 58 56 ... 56 52 58]
 [55 51 52 ... 49 59 49]
 [55 52 53 ... 59 60 55]
 ...
 [52 53 50 ... 54 53 55]
 [56 56 58 ... 57 56 57]
 [55 52 53 ... 58 51 53]]",3.22e-05,-0.0308781243324933,0.000853395928609621
0,0.0074239984579901,0.0638872323288977,51.0188,0.0039549999999999,1.2399575645051704,90.0,0.013866794344412,"[[54 53 53 ... 53 55 55]
 [48 48 51 ... 51 51 61]
 [51 54 56 ... 52 53 56]
 ...
 [53 57 54 ... 54 51 48]
 [50 50 56 ... 55 52 52]
 [50 50 53 ... 49 58 50]]",2.2741249999999995e-05,0.0284508166938452,0.0012522292239115326
0,0.0052851256093686,0.0231738983480042,61.446,0.0050018181818181,1.3607818590169072,45.0,-0.039334079699733,"[[95 93 90 ... 94 89 92]
 [86 85 94 ... 84 87 98]
 [95 90 91 ... 98 96 96]
 ...
 [88 86 89 ... 84 89 95]
 [92 87 96 ... 90 87 92]
 [93 83 83 ... 89 86 91]]",2.876045454545454e-05,-0.0378330998108668,0.0003771425047684829
