oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca,sat_norm,D
0,0.0072914,0.029078471,70.0553,0.004307692,1.452988581,56.30993652,-0.061051533,"[[56 51 53 ... 53 53 52]
 [51 56 58 ... 50 43 51]
 [51 55 51 ... 51 48 53]
 ...
 [53 54 50 ... 51 55 55]
 [46 55 51 ... 55 54 58]
 [53 49 51 ... 54 52 53]]",2.48e-05,-0.017294019,0.00041507881630654643
0,0.007165345,0.00214421,54.635,0.00379,1.283149256,34.50852203,-0.037960819,"[[54 51 54 ... 58 52 51]
 [49 52 55 ... 56 50 55]
 [49 47 51 ... 57 50 62]
 ...
 [45 45 46 ... 50 50 51]
 [49 55 48 ... 55 54 59]
 [49 45 48 ... 58 49 51]]",2.18e-05,0.009965944,3.924608767273726e-05
0,0.011547012,0.092901178,65.2876,0.002596364,1.402674994,90.0,-0.057999533,"[[86 85 81 ... 86 80 89]
 [96 88 86 ... 94 89 93]
 [79 93 86 ... 87 92 90]
 ...
 [95 88 91 ... 90 78 81]
 [91 92 89 ... 90 79 88]
 [74 87 87 ... 84 88 92]]",1.49e-05,-0.013690951,0.0014229528731336425
0,0.010448146,0.062353767,54.243,0.004561667,1.278537743,34.12961006,0.029456167,"[[52 54 53 ... 50 53 51]
 [49 54 57 ... 58 53 51]
 [47 51 51 ... 47 52 48]
 ...
 [53 51 54 ... 58 50 51]
 [54 47 45 ... 55 51 55]
 [54 50 55 ... 54 54 54]]",2.62e-05,0.089555709,0.0011495265195509098
0,0.013098664,0.006771031,61.5538,0.004433333,1.361975004,64.29004669,-0.109538327,"[[52 52 53 ... 54 56 57]
 [52 57 53 ... 52 55 49]
 [49 53 52 ... 49 52 58]
 ...
 [50 50 50 ... 54 47 53]
 [56 52 49 ... 45 51 52]
 [55 53 48 ... 55 53 54]]",2.55e-05,-0.074535566,0.00011000183579242873
0,0.006077955,0.021853375,60.0103,0.004436923,1.344790404,54.61765289,-0.115086012,"[[50 57 50 ... 51 53 54]
 [48 50 51 ... 49 50 52]
 [54 58 57 ... 56 50 52]
 ...
 [54 47 50 ... 49 51 51]
 [61 54 53 ... 51 59 54]
 [51 54 52 ... 51 53 54]]",2.55e-05,-0.081084938,0.00036416040246424366
0,0.011673488,0.045368063,62.2741,0.003705333,1.369920714,9.250853539,-0.073361597,"[[51 55 55 ... 57 56 54]
 [51 46 54 ... 48 52 51]
 [50 56 50 ... 51 53 59]
 ...
 [55 57 56 ... 50 54 49]
 [61 54 49 ... 49 46 53]
 [55 55 51 ... 50 52 50]]",2.13e-05,-0.031826783,0.0007285221785621952
0,0.038917956,0.194407842,46.354,0.00476,1.181912459,90.0,-0.104622861,"[[46 53 51 ... 49 55 56]
 [52 50 50 ... 54 49 50]
 [52 58 58 ... 48 47 56]
 ...
 [52 56 57 ... 52 48 55]
 [52 53 50 ... 52 52 51]
 [55 52 48 ... 49 53 46]]",2.74e-05,-0.068732566,0.0041939820080251974
0,0.041470267,0.19568456,46.354,0.004771667,1.181912459,51.84277344,-0.094864557,"[[87 87 87 ... 87 92 90]
 [91 88 86 ... 86 78 89]
 [97 83 91 ... 92 88 87]
 ...
 [85 89 86 ... 92 77 79]
 [90 85 86 ... 84 84 83]
 [87 90 87 ... 87 86 83]]",2.74e-05,-0.057212307,0.004221524787504854
0,0.009984134,0.078212579,63.1512,0.00322,1.379534311,45.0,-0.037036659,"[[85 88 83 ... 90 83 80]
 [80 83 88 ... 90 89 83]
 [85 83 81 ... 86 79 88]
 ...
 [87 92 91 ... 88 86 81]
 [90 89 94 ... 84 82 82]
 [85 86 87 ... 85 85 84]]",1.85e-05,0.011056969,0.0012384971148608418
0,0.007040716,0.041200463,65.2288,0.00383,1.402043206,14.93141842,-0.062713042,"[[85 85 81 ... 84 83 83]
 [95 87 92 ... 88 89 91]
 [82 85 87 ... 92 87 87]
 ...
 [85 93 92 ... 83 81 89]
 [87 87 85 ... 84 88 80]
 [85 86 84 ... 86 85 85]]",2.2e-05,-0.01925553,0.0006316299395359104
0,0.006523463,0.053750414,69.923,0.003017778,1.451615943,63.43495178,-0.065317093,"[[56 51 53 ... 52 50 46]
 [52 57 54 ... 53 47 52]
 [49 50 51 ... 50 59 57]
 ...
 [53 52 51 ... 55 51 55]
 [54 53 53 ... 47 50 50]
 [59 55 56 ... 56 52 52]]",1.74e-05,-0.022329767,0.0007687086366431646
0,0.091444518,0.272439813,55.2426,0.004874545,1.290264528,49.28044701,-0.068497376,"[[79 85 91 ... 92 84 92]
 [83 88 86 ... 87 91 90]
 [81 89 81 ... 81 82 84]
 ...
 [85 86 89 ... 91 77 85]
 [89 91 89 ... 85 92 82]
 [87 89 87 ... 92 83 77]]",2.8e-05,-0.02608428,0.004931697874466443
0,0.1204178,0.329848773,49.6811,0.004810909,1.223593903,71.56504822,-0.056077502,"[[85 89 92 ... 91 85 86]
 [80 85 90 ... 87 76 86]
 [82 95 89 ... 88 85 83]
 ...
 [83 81 84 ... 88 86 78]
 [89 85 85 ... 77 82 82]
 [85 77 87 ... 86 78 82]]",2.77e-05,-0.01142188,0.006639321049654697
0,0.028186269,0.116202932,57.4574,0.004666667,1.315875157,90.0,-0.072363262,"[[86 84 87 ... 89 84 89]
 [89 90 89 ... 94 89 92]
 [87 90 92 ... 90 87 85]
 ...
 [84 87 89 ... 86 87 80]
 [87 88 88 ... 83 89 83]
 [92 90 93 ... 77 86 79]]",2.68e-05,-0.030648188,0.002022418905136675
0,0.081863964,0.294668667,49.3822,0.004561667,1.219907552,60.82232857,-0.075940787,"[[86 92 91 ... 91 90 76]
 [89 79 93 ... 81 83 80]
 [89 92 92 ... 84 87 82]
 ...
 [89 79 83 ... 87 85 81]
 [87 88 87 ... 90 85 85]
 [82 84 88 ... 77 81 85]]",2.62e-05,-0.03487167,0.005967102862974918
0,0.000723403,0.019187435,47.1576,0.004246667,1.192113345,31.14622688,-0.009041726,"[[95 86 90 ... 90 89 88]
 [87 88 85 ... 84 79 83]
 [91 92 88 ... 86 91 83]
 ...
 [77 87 80 ... 87 87 82]
 [88 85 88 ... 88 95 88]
 [88 78 81 ... 86 77 84]]",2.44e-05,0.044106655,0.00040687895482382477
0,0.120310439,0.339825275,46.8293,0.004810909,1.187956493,63.43495178,-0.074668503,"[[89 92 83 ... 86 89 82]
 [92 83 87 ... 84 88 90]
 [83 89 87 ... 83 88 77]
 ...
 [82 94 83 ... 90 88 85]
 [86 85 89 ... 90 89 90]
 [86 88 90 ... 83 86 84]]",2.77e-05,-0.033369663,0.007256680646518312
0,0.014312781,0.035008656,34.6332,0.004421667,1.021616769,78.21264648,0.111900855,"[[52 46 54 ... 55 56 50]
 [51 53 52 ... 45 43 54]
 [49 49 52 ... 55 55 55]
 ...
 [50 55 48 ... 52 57 55]
 [49 58 49 ... 51 48 50]
 [52 53 54 ... 55 56 54]]",2.54e-05,0.186886572,0.0010108409272027996
0,0.000196653,0.058258428,57.9082,0.0034475,1.321027126,38.6598053,-0.003688157,"[[81 86 87 ... 85 91 87]
 [85 89 90 ... 89 89 89]
 [86 94 85 ... 83 91 84]
 ...
 [85 87 86 ... 86 89 88]
 [85 79 91 ... 87 87 80]
 [85 85 88 ... 83 91 89]]",1.98e-05,0.050426862,0.0010060479862955506
0,0.005273592,0.042330268,63.3472,0.004,1.381673457,26.56505013,-0.09425512,"[[82 85 88 ... 82 84 81]
 [91 89 94 ... 83 91 81]
 [84 91 81 ... 86 74 84]
 ...
 [87 84 86 ... 86 89 89]
 [79 87 87 ... 94 81 85]
 [85 81 83 ... 83 88 90]]",2.3e-05,-0.056492831,0.0006682263462315619
0,0.016699961,0.013423644,45.815,0.00397,1.175020783,14.67639256,-0.058387173,"[[85 87 84 ... 85 83 87]
 [84 90 90 ... 85 87 81]
 [86 87 87 ... 87 85 86]
 ...
 [81 90 87 ... 90 81 90]
 [89 88 88 ... 87 82 76]
 [79 88 84 ... 82 86 82]]",2.28e-05,-0.014148584,0.00029299670413619993
