oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca
0,0.008131434600704535,0.07738567198505172,45.8052,0.006475,1.1748951054224521,63.43495178222656,-0.03269389537070457,"[[69 67 70 ... 73 61 68]
 [66 59 68 ... 65 66 65]
 [63 63 66 ... 67 70 64]
 ...
 [65 66 71 ... 69 65 73]
 [67 68 65 ... 68 67 67]
 [66 62 65 ... 68 60 67]]",3.7231249999999994e-05
0,0.00807940215726377,0.15966112740306287,35.7994,0.00728,1.0386747559776042,90.0,0.02392145432649649,"[[65 57 63 ... 67 67 68]
 [55 62 60 ... 67 62 67]
 [63 66 69 ... 67 68 69]
 ...
 [59 67 58 ... 65 64 62]
 [65 64 65 ... 68 62 70]
 [66 68 68 ... 65 62 62]]",4.1859999999999996e-05
0,0.012192800759534217,0.11169332703864726,50.5092,0.006035555555555554,1.2337493805607438,38.5026912689209,0.02220032555153751,"[[39 41 40 ... 39 47 39]
 [48 42 44 ... 43 43 45]
 [44 36 40 ... 48 42 45]
 ...
 [43 44 45 ... 38 46 41]
 [42 41 37 ... 40 40 43]
 [36 42 43 ... 42 43 41]]",3.4704444444444435e-05
0,0.04013982026813745,0.14922127745201652,63.1218,0.006772499999999999,1.3792131527028362,86.20267868041992,-0.03426892765291097,"[[65 64 69 ... 64 72 70]
 [63 60 63 ... 66 59 65]
 [66 66 62 ... 67 64 66]
 ...
 [69 67 62 ... 66 71 69]
 [66 67 67 ... 68 66 70]
 [66 69 64 ... 63 69 67]]",3.894187499999999e-05
0,0.0051840125237155865,0.06922027844305609,56.7224,0.00637,1.3074316731423323,45.0,0.00019791496455291927,"[[44 39 36 ... 47 40 42]
 [45 40 44 ... 43 43 47]
 [40 43 42 ... 41 44 41]
 ...
 [43 40 43 ... 39 43 41]
 [45 45 45 ... 39 42 47]
 [44 38 38 ... 43 45 46]]",3.6627499999999994e-05
0,0.02684805402637158,0.04133294741983301,66.444,0.007959999999999998,1.4150428375842259,24.943906784057617,0.0027785269262457914,"[[43 41 46 ... 42 38 42]
 [40 49 46 ... 44 42 43]
 [43 46 40 ... 39 42 39]
 ...
 [45 42 41 ... 42 38 37]
 [46 42 40 ... 39 38 38]
 [41 42 47 ... 43 48 41]]",4.576999999999999e-05
0,0.013929661909002578,0.04073632124440571,71.6135,0.00648,1.4690587103190593,82.05236434936523,-0.030780177174928536,"[[42 46 46 ... 47 44 43]
 [42 36 38 ... 43 41 43]
 [41 45 45 ... 44 46 45]
 ...
 [44 44 39 ... 41 46 47]
 [40 35 42 ... 41 45 41]
 [41 36 40 ... 42 38 41]]",3.725999999999999e-05
0,0.0030231753868460443,0.06075704908159865,47.5104,0.0063525,1.1965643131117834,54.782405853271484,0.03225447173669938,"[[61 61 59 ... 64 60 57]
 [62 59 63 ... 69 65 68]
 [56 57 58 ... 65 65 56]
 ...
 [66 68 69 ... 58 59 66]
 [70 61 67 ... 62 66 62]
 [69 72 65 ... 61 59 62]]",3.6526874999999996e-05
0,0.02042349920004527,0.10301532736474213,41.762699999999995,0.0076,1.1218530859200906,90.0,0.10927937647327428,"[[70 73 60 ... 70 69 63]
 [66 61 63 ... 65 62 63]
 [64 69 67 ... 74 71 70]
 ...
 [66 68 67 ... 65 68 56]
 [55 68 65 ... 66 65 65]
 [64 65 69 ... 70 66 65]]",4.37e-05
0,0.01026370514477537,0.004471578231054013,60.0838,0.006399999999999999,1.3456136952173219,65.8167724609375,-0.018995349221825948,"[[66 68 63 ... 72 66 68]
 [67 60 67 ... 60 66 67]
 [61 66 67 ... 69 67 66]
 ...
 [57 66 67 ... 68 66 68]
 [64 64 65 ... 61 64 63]
 [63 67 61 ... 72 75 71]]",3.679999999999999e-05
0,0.020443118665852467,0.08881836905925453,59.0646,0.006035555555555554,1.3341520757684506,45.0,-0.011704428072155673,"[[43 41 40 ... 40 44 45]
 [45 41 40 ... 42 41 41]
 [42 43 40 ... 45 45 46]
 ...
 [44 37 41 ... 45 46 41]
 [43 45 42 ... 46 43 43]
 [36 40 36 ... 45 41 39]]",3.4704444444444435e-05
0,0.006049143145655744,0.06891755507410946,58.2414,0.005988888888888888,1.3248222265088243,84.2894058227539,-0.010034067843086103,"[[62 59 57 ... 63 70 63]
 [66 63 62 ... 69 69 67]
 [62 61 51 ... 64 66 63]
 ...
 [61 66 66 ... 71 67 71]
 [67 65 67 ... 59 66 67]
 [68 72 71 ... 69 69 67]]",3.443611111111111e-05
0,0.018548356346029027,0.06514778344664357,68.4432,0.006545,1.4361733244793196,21.178726196289062,0.02190818881058768,"[[67 70 69 ... 66 70 65]
 [56 64 72 ... 63 65 55]
 [67 59 60 ... 75 70 76]
 ...
 [62 64 55 ... 70 65 72]
 [71 62 72 ... 58 61 64]
 [74 62 71 ... 64 67 67]]",3.7633749999999995e-05
0,0.006399169833852025,0.08387997459729185,56.5019,0.00588,1.3048879743584756,75.96376037597656,-0.017936469883686378,"[[46 46 43 ... 40 47 44]
 [45 39 41 ... 43 42 47]
 [40 42 40 ... 43 43 41]
 ...
 [42 45 49 ... 48 47 43]
 [40 42 38 ... 49 46 43]
 [44 42 41 ... 48 46 47]]",3.3809999999999996e-05
0,0.013030786650159554,0.12077104642014164,61.6224,0.005116363636363636,1.3627337345489854,90.0,-0.03954237552425146,"[[63 67 67 ... 68 64 70]
 [67 64 66 ... 72 62 70]
 [65 67 66 ... 69 66 72]
 ...
 [59 67 60 ... 67 58 67]
 [66 63 66 ... 65 69 65]
 [71 58 60 ... 68 67 67]]",2.9419090909090904e-05
0,0.010188274982975032,0.047539663446315675,64.2586,0.005278,1.3915772891578304,84.80557250976562,-0.03139204770693492,"[[42 40 41 ... 43 40 42]
 [43 43 40 ... 45 45 45]
 [42 37 41 ... 43 41 38]
 ...
 [39 40 44 ... 46 46 42]
 [45 35 41 ... 46 47 42]
 [40 41 41 ... 45 48 43]]",3.0348499999999996e-05
0,0.0038995277879226853,0.03191066609638635,48.3336,0.006339999999999999,1.2068860695352073,32.43541240692139,0.03046731688584637,"[[40 45 37 ... 40 45 41]
 [46 42 45 ... 46 44 44]
 [42 40 42 ... 37 39 42]
 ...
 [41 38 43 ... 45 43 47]
 [45 41 43 ... 43 42 44]
 [40 45 46 ... 38 45 45]]",3.6454999999999996e-05
0,0.011247146061270308,0.027939731937528967,65.2974,0.006282499999999999,1.402780264255373,24.368816375732422,0.019314490153651217,"[[58 59 69 ... 60 68 68]
 [66 63 59 ... 62 67 66]
 [66 63 60 ... 65 70 61]
 ...
 [63 66 63 ... 68 68 72]
 [59 66 58 ... 58 67 59]
 [64 66 57 ... 68 65 64]]",3.6124374999999994e-05
0,0.015189042677029252,0.09360344352292257,65.1014,0.006519999999999999,1.4006733536876796,29.05460548400879,-0.017101088186341123,"[[62 65 66 ... 65 66 67]
 [59 59 65 ... 67 67 66]
 [58 67 60 ... 69 67 71]
 ...
 [62 66 60 ... 71 69 66]
 [66 70 58 ... 62 63 72]
 [67 62 60 ... 69 71 66]]",3.7489999999999995e-05
0,0.16221721672616618,0.4515953527834678,63.6902,0.0075,1.3854090140258857,75.96376037597656,-0.03649932081469666,"[[67 66 67 ... 67 66 68]
 [73 63 68 ... 65 76 65]
 [66 64 58 ... 69 67 63]
 ...
 [66 66 66 ... 65 71 64]
 [64 60 69 ... 73 68 69]
 [62 61 68 ... 70 67 67]]",4.3125e-05
0,0.0021123987667034383,0.07667407894766542,53.0768,0.006175555555555556,1.2647190736828717,90.0,0.022492211394498196,"[[63 63 67 ... 65 72 65]
 [57 69 61 ... 66 71 68]
 [59 71 65 ... 61 68 66]
 ...
 [61 64 65 ... 64 72 70]
 [64 69 69 ... 65 66 61]
 [68 69 58 ... 73 62 66]]",3.5509444444444445e-05
0,0.014858620661893918,0.05337813493996531,65.0475,0.0064199999999999995,1.4000933974438738,90.0,0.006325148207375368,"[[41 41 39 ... 45 44 45]
 [43 41 40 ... 42 40 44]
 [39 40 46 ... 48 45 38]
 ...
 [38 45 41 ... 42 43 46]
 [40 42 42 ... 41 42 44]
 [42 41 38 ... 38 47 49]]",3.6914999999999995e-05
0,0.0030778262375816823,0.04864076978075162,55.154399999999995,0.005827499999999999,1.28923410267736,75.96376037597656,0.024014324377182972,"[[44 42 44 ... 43 43 40]
 [40 42 44 ... 46 45 49]
 [45 43 38 ... 40 46 37]
 ...
 [45 42 38 ... 35 46 41]
 [41 40 42 ... 45 47 45]
 [40 40 38 ... 44 46 45]]",3.3508124999999994e-05
0,0.014849281354284316,0.05903225821168426,66.0863,0.00658,1.4112287694241663,38.65980911254883,-0.01421616620341377,"[[39 46 40 ... 46 45 49]
 [37 44 38 ... 43 47 40]
 [40 37 46 ... 42 43 48]
 ...
 [36 36 39 ... 43 41 41]
 [44 46 40 ... 47 45 42]
 [42 37 43 ... 37 42 47]]",3.7835e-05
0,0.013630615695014336,0.001442429197078543,55.0515,0.0070999999999999995,1.2880308974664052,72.89727020263672,-0.031097770388275135,"[[42 42 38 ... 41 40 45]
 [44 45 42 ... 40 45 46]
 [45 45 45 ... 37 42 41]
 ...
 [43 43 42 ... 42 43 37]
 [44 42 45 ... 40 42 38]
 [41 45 45 ... 41 45 45]]",4.0824999999999996e-05
0,0.01108643487002392,0.05218118657201132,61.2696,0.006492499999999999,1.358827179733021,90.0,-0.054004123654559824,"[[43 46 45 ... 44 48 51]
 [37 46 41 ... 43 43 45]
 [44 42 45 ... 47 42 42]
 ...
 [45 43 45 ... 46 45 48]
 [43 43 42 ... 44 42 42]
 [43 42 45 ... 47 46 44]]",3.733187499999999e-05
0,0.016716574491439484,0.13342812443950702,71.0157,0.007039999999999999,1.4629143122208375,32.98285484313965,-0.03809198675308688,"[[40 41 41 ... 44 41 36]
 [40 38 41 ... 43 46 44]
 [38 42 44 ... 44 42 38]
 ...
 [41 34 38 ... 42 41 45]
 [38 39 39 ... 40 46 49]
 [41 39 36 ... 42 46 45]]",4.047999999999999e-05
0,0.00810302064777868,0.0697124668777869,59.8878,0.0035175,1.3434171320564336,90.0,-0.01438295459721044,"[[58 59 69 ... 63 67 74]
 [61 65 66 ... 65 67 69]
 [55 63 58 ... 67 67 71]
 ...
 [62 72 68 ... 68 60 65]
 [64 63 65 ... 71 66 70]
 [60 64 64 ... 70 68 67]]",2.0225624999999997e-05
0,0.014781069706944372,0.15962507950102314,55.3112,0.006282499999999999,1.291065402041757,31.806442260742188,0.010325354746761451,"[[38 38 38 ... 38 48 41]
 [43 40 40 ... 44 45 45]
 [40 41 38 ... 41 39 37]
 ...
 [42 43 43 ... 46 45 39]
 [34 41 40 ... 45 45 42]
 [41 42 44 ... 45 41 46]]",3.6124374999999994e-05
0,0.019912558357291554,0.1115519169041007,55.6297,0.0066,1.2947772548536978,90.0,0.04124891503176524,"[[66 58 66 ... 62 61 58]
 [58 66 67 ... 70 67 67]
 [56 59 68 ... 62 68 70]
 ...
 [67 60 68 ... 65 62 62]
 [63 64 60 ... 75 62 65]
 [66 66 67 ... 61 66 59]]",3.7949999999999994e-05
0,0.013417166503455036,0.056047088205225554,54.292,0.005817777777777778,1.279115091330758,87.1375961303711,0.012838401411931898,"[[67 67 65 ... 62 64 68]
 [60 64 65 ... 66 71 71]
 [66 67 64 ... 65 70 72]
 ...
 [66 71 66 ... 61 67 66]
 [68 65 66 ... 61 70 67]
 [62 66 61 ... 62 67 69]]",3.3452222222222216e-05
0,0.01868125497994444,0.10129055955274033,56.1295,0.00694,1.3005806534480546,45.881404876708984,0.0019248627229600836,"[[41 37 44 ... 41 42 41]
 [48 41 39 ... 46 47 44]
 [43 35 41 ... 41 40 44]
 ...
 [36 37 39 ... 42 45 43]
 [41 39 40 ... 43 47 43]
 [37 38 45 ... 38 46 43]]",3.9905e-05
0,0.014608492168520781,0.11927743222094664,57.712199999999996,0.004153333333333333,1.3187896122986622,63.43495178222656,-0.013330574552199133,"[[65 69 59 ... 73 68 66]
 [66 68 66 ... 62 67 66]
 [62 63 65 ... 66 66 67]
 ...
 [57 61 73 ... 68 71 67]
 [62 65 64 ... 71 65 63]
 [63 69 68 ... 70 65 67]]",2.3881666666666662e-05
0,0.016601521976349898,0.1586365126188135,56.109899999999996,0.006035555555555554,1.3003535571212932,90.0,0.05881499086282711,"[[61 62 60 ... 72 64 62]
 [70 69 70 ... 72 69 75]
 [63 57 67 ... 61 70 62]
 ...
 [62 71 67 ... 69 70 65]
 [65 66 68 ... 72 68 69]
 [66 58 68 ... 69 64 65]]",3.4704444444444435e-05
0,0.014693234744069361,0.0700222873596378,66.1745,0.005833333333333333,1.4121701814493195,41.00050735473633,-0.02688085352586245,"[[40 46 43 ... 45 41 45]
 [42 42 42 ... 41 44 42]
 [40 41 40 ... 45 41 44]
 ...
 [46 44 42 ... 40 44 44]
 [42 44 44 ... 45 44 41]
 [42 38 36 ... 42 43 38]]",3.3541666666666664e-05
0,0.01446551021045106,0.08089082397213876,63.8078,0.006206666666666666,1.38668746001988,70.85491943359375,-0.00797169549944907,"[[38 46 44 ... 40 42 43]
 [41 37 40 ... 43 42 43]
 [42 40 39 ... 50 51 44]
 ...
 [38 45 43 ... 44 44 43]
 [40 45 40 ... 40 41 42]
 [42 37 45 ... 46 41 39]]",3.568833333333333e-05
0,0.03671059319703007,0.1222380137315095,60.2896,0.008143333333333332,1.3479162340860735,63.43495178222656,0.020417061619827044,"[[42 45 43 ... 45 48 43]
 [49 40 39 ... 41 46 49]
 [41 42 42 ... 45 46 41]
 ...
 [43 45 37 ... 44 44 43]
 [40 38 38 ... 42 49 44]
 [40 42 42 ... 48 47 46]]",4.682416666666666e-05
0,0.014900160790803474,0.1274193548387097,59.8976,0.0057399999999999994,1.3435270455057529,64.67105102539062,0.058014146631580894,"[[44 41 37 ... 38 46 44]
 [38 37 42 ... 40 45 41]
 [43 40 40 ... 42 38 42]
 ...
 [40 46 39 ... 43 42 42]
 [37 42 45 ... 46 43 44]
 [38 45 40 ... 46 37 37]]",3.300499999999999e-05
0,0.0028915266667818296,0.13128587151951934,56.795899999999996,0.005848888888888888,1.3082784736843642,21.124719619750977,0.051648960450591794,"[[65 62 65 ... 58 70 71]
 [66 65 61 ... 67 66 66]
 [70 65 66 ... 65 70 69]
 ...
 [65 58 63 ... 68 62 66]
 [55 55 58 ... 65 60 59]
 [69 66 67 ... 69 67 72]]",3.3631111111111106e-05
0,0.010701937095871084,0.07940528844319558,48.705999999999996,0.006755,1.2115265471049894,69.44395446777344,-0.0509432279952684,"[[64 63 59 ... 68 69 70]
 [59 65 64 ... 60 69 69]
 [62 59 62 ... 60 63 64]
 ...
 [63 65 58 ... 62 66 61]
 [60 62 65 ... 68 64 61]
 [64 67 66 ... 56 61 60]]",3.8841249999999993e-05
0,0.006020222963702304,0.044550430159326526,47.3242,0.005932499999999999,1.1942172585680024,32.735225677490234,0.06075816097869618,"[[41 43 42 ... 44 46 40]
 [40 45 37 ... 42 43 45]
 [42 41 41 ... 39 43 44]
 ...
 [42 41 45 ... 42 38 41]
 [45 43 45 ... 48 45 41]
 [45 40 43 ... 41 41 48]]",3.4111875e-05
0,0.020013350222413573,0.07704666602017704,58.9372,0.0064575,1.3327124424805121,62.10273361206055,0.006565539082778873,"[[38 37 43 ... 42 45 46]
 [43 41 37 ... 41 44 46]
 [40 41 38 ... 46 42 42]
 ...
 [42 41 38 ... 41 45 45]
 [42 45 44 ... 41 43 45]
 [45 41 38 ... 45 48 42]]",3.7130624999999995e-05
0,0.01641261891639012,0.031624649354717094,69.6486,0.006002499999999999,1.4487648422625838,53.13010025024414,0.029493869826651867,"[[65 65 66 ... 68 73 64]
 [67 60 65 ... 72 65 70]
 [66 69 66 ... 67 67 69]
 ...
 [68 63 67 ... 67 69 73]
 [60 58 66 ... 66 66 68]
 [71 65 65 ... 67 70 69]]",3.4514374999999994e-05
0,0.013493271817113128,0.09680480882887366,64.96419999999999,0.005833333333333333,1.3991966286026825,70.55996704101562,0.0045500542241050206,"[[38 42 46 ... 46 47 40]
 [46 44 38 ... 43 46 48]
 [41 40 41 ... 40 42 45]
 ...
 [39 40 40 ... 43 42 41]
 [41 44 39 ... 44 42 44]
 [39 45 41 ... 42 40 41]]",3.3541666666666664e-05
0,0.007227869933653985,0.03094995186932642,59.388,0.0057711111111111105,1.3377995717841453,21.801406860351562,-0.005195382760983127,"[[62 69 63 ... 70 64 66]
 [63 58 56 ... 61 69 69]
 [63 70 67 ... 68 63 68]
 ...
 [65 66 65 ... 68 69 60]
 [61 63 65 ... 66 61 66]
 [64 68 63 ... 73 68 66]]",3.3183888888888884e-05
0,0.010189637127342999,0.0622680641624849,59.388,0.006579999999999999,1.3377995717841453,36.60707473754883,-0.027854550209723574,"[[69 63 64 ... 65 68 74]
 [65 56 59 ... 71 65 69]
 [64 65 63 ... 72 63 68]
 ...
 [69 67 63 ... 68 67 72]
 [67 61 68 ... 66 68 63]
 [67 65 65 ... 72 62 68]]",3.783499999999999e-05
0,0.0190542582905866,0.054168940567053986,65.9344,0.006659999999999999,1.4096059748947019,33.690067291259766,0.01289897996151924,"[[45 40 42 ... 41 48 48]
 [43 41 43 ... 39 40 41]
 [44 45 46 ... 43 44 45]
 ...
 [39 44 43 ... 42 37 39]
 [45 46 46 ... 41 45 45]
 [43 40 44 ... 47 44 48]]",3.829499999999999e-05
0,0.007114873181541137,0.0685334326354932,49.2891,0.0065,1.2187570663794505,31.196660041809082,0.00767784300326657,"[[70 59 68 ... 69 72 67]
 [70 70 62 ... 67 68 66]
 [67 66 69 ... 64 68 62]
 ...
 [68 71 65 ... 65 60 64]
 [72 65 67 ... 63 69 67]
 [66 68 69 ... 65 58 58]]",3.7374999999999994e-05
0,0.0010151641400567568,0.018053375196232343,44.7664,0.007017499999999999,1.1614961862447577,90.0,0.012601548352807846,"[[38 43 39 ... 45 44 46]
 [43 40 41 ... 46 42 40]
 [45 43 47 ... 46 42 42]
 ...
 [42 36 40 ... 42 46 44]
 [42 42 41 ... 41 45 44]
 [44 42 38 ... 43 41 43]]",4.0350624999999995e-05
0,0.01906796796326482,0.06295885351048155,64.0724,0.007886666666666665,1.3895596629684017,71.56504821777344,0.028000586324397475,"[[40 43 47 ... 42 45 46]
 [38 37 37 ... 40 45 45]
 [50 38 38 ... 42 43 49]
 ...
 [37 38 41 ... 45 40 42]
 [40 42 38 ... 45 44 43]
 [42 40 40 ... 39 45 43]]",4.534833333333333e-05
0,0.040255171945656754,0.06134735527911822,49.9163,0.009016,1.226486848776467,51.593231201171875,-0.009931252999000703,"[[40 39 42 ... 43 43 42]
 [44 40 42 ... 47 46 40]
 [44 45 41 ... 38 42 43]
 ...
 [43 40 47 ... 48 47 46]
 [41 42 45 ... 37 42 36]
 [45 40 43 ... 51 45 45]]",5.1841999999999996e-05
0,0.029064219322471607,0.12591208932734047,49.9702,0.00518,1.2271488550238685,90.0,0.0129900252058933,"[[66 68 66 ... 70 55 66]
 [69 69 63 ... 66 64 61]
 [66 58 66 ... 59 67 65]
 ...
 [64 65 64 ... 73 58 68]
 [62 63 65 ... 67 73 67]
 [55 52 58 ... 55 63 67]]",2.9784999999999994e-05
0,0.011945219352083702,0.04486484208281638,48.8138,0.0070599999999999994,1.2128665296188463,19.653825759887695,0.013163127720505525,"[[68 55 64 ... 64 66 60]
 [62 67 61 ... 61 62 72]
 [71 67 64 ... 69 63 66]
 ...
 [68 66 71 ... 66 72 67]
 [63 59 71 ... 62 67 59]
 [69 69 63 ... 67 64 72]]",4.059499999999999e-05
0,0.006632509850789781,0.11596802616262192,64.4301,0.00588,1.3934330444972334,75.96376037597656,-0.030871772729064252,"[[60 64 65 ... 65 71 61]
 [62 60 67 ... 73 67 70]
 [63 71 67 ... 69 69 68]
 ...
 [62 62 66 ... 67 69 69]
 [67 65 69 ... 64 70 71]
 [66 58 71 ... 69 68 68]]",3.3809999999999996e-05
0,0.17647012150390362,0.4536959166894078,71.72619999999999,0.0069475,1.4702142035585035,26.56505012512207,-0.010642689067474672,"[[68 64 65 ... 62 66 66]
 [63 57 60 ... 68 65 66]
 [67 60 68 ... 63 68 58]
 ...
 [66 62 61 ... 62 65 65]
 [68 63 67 ... 63 64 62]
 [60 67 66 ... 57 64 68]]",3.994812499999999e-05
0,0.0001363516801952125,0.08019115893741487,53.8804,0.006194999999999999,1.2742572354738113,31.759479522705078,0.03251202155275619,"[[64 69 62 ... 57 65 66]
 [64 59 70 ... 72 62 72]
 [63 51 65 ... 68 66 62]
 ...
 [58 62 66 ... 69 74 68]
 [70 68 66 ... 67 65 61]
 [65 66 65 ... 67 71 71]]",3.5621249999999994e-05
0,0.015297515587756494,0.133585417109079,59.3292,0.006422499999999999,1.3371371307572524,88.36341857910156,0.01671929204946617,"[[39 43 45 ... 44 46 42]
 [41 43 43 ... 44 45 46]
 [43 42 42 ... 44 46 42]
 ...
 [45 37 47 ... 42 42 45]
 [45 46 47 ... 47 45 43]
 [41 46 44 ... 41 44 40]]",3.6929375e-05
