oxy,D_Rc,Ta,area,speed,e,angle,saturation,cell_img,Ca,sat_norm,D
0,0.03966332585910737,0.1917944483922049,48.4708,0.0073149999999999995,1.2085977921027817,36.86989974975586,-0.08035445092108104,"[[55 61 59 ... 61 62 63]
 [57 65 58 ... 60 58 58]
 [53 65 61 ... 64 55 63]
 ...
 [59 59 63 ... 57 58 64]
 [56 58 61 ... 59 58 63]
 [62 63 65 ... 65 63 56]]",4.206124999999999e-05,-0.00891238382562534,0.0039569070118959234
0,0.0008425519565058437,0.09007205494736553,49.896699999999996,0.006284444444444443,1.22624603062202,90.0,-0.0843605336537495,"[[ 92  89  94 ...  96  96  98]
 [ 93  97  96 ...  88 101  91]
 [ 94  95  98 ...  92  96  92]
 ...
 [ 98 100  94 ...  91  85  95]
 [ 94  98  96 ...  91  82  94]
 [ 97  93 103 ...  92  86  94]]",3.6135555555555544e-05,-0.013162260398753893,0.0018051705813684179
0,0.003495342992244299,0.028456762079632603,50.6072,0.006253333333333333,1.234945685874832,77.09773635864258,-0.05585824950714957,"[[98 93 92 ... 89 91 89]
 [94 87 92 ... 92 87 95]
 [96 92 96 ... 93 89 97]
 ...
 [94 93 94 ... 92 93 85]
 [91 97 96 ... 97 99 94]
 [86 83 89 ... 98 98 92]]",3.595666666666666e-05,0.01707455640173255,0.0005623065903593284
0,0.025280231921706253,0.09223400133479298,39.8664,0.007104999999999999,1.0960874688267586,27.89727020263672,-0.05900434517232941,"[[ 95  94  99 ...  92  92  98]
 [ 96  89  92 ...  95  97  95]
 [ 99  95 104 ...  94  86  91]
 ...
 [ 92  92  99 ...  96  94  96]
 [ 88  92  95 ...  96  95  97]
 [ 95 100  97 ...  99  92 100]]",4.0853749999999995e-05,0.013737002198161988,0.0023135773818251204
0,0.004583719094278016,0.03260516573210072,47.6427,0.005911111111111111,1.1982291633902546,90.0,-0.04559968468456791,"[[60 56 62 ... 56 63 61]
 [58 62 61 ... 64 62 62]
 [61 58 61 ... 62 60 61]
 ...
 [63 53 62 ... 55 58 60]
 [62 60 64 ... 59 59 60]
 [62 60 59 ... 59 58 64]]",3.398888888888889e-05,0.02795741559929335,0.0006843685545130885
0,0.00048218179345405066,0.019299354763444937,40.0918,0.005724444444444444,1.0991816771038287,74.05460357666016,-0.03445380343627134,"[[60 61 62 ... 57 56 62]
 [57 65 66 ... 61 60 62]
 [59 59 57 ... 60 63 64]
 ...
 [64 63 53 ... 53 57 63]
 [60 59 60 ... 56 58 59]
 [60 63 59 ... 59 62 59]]",3.291555555555555e-05,0.039781589677809225,0.00048137910404234623
0,0.008261777887034527,0.06371872268476893,51.793,0.0057711111111111105,1.2493301944184492,65.224853515625,-0.07428310715011177,"[[66 59 59 ... 57 58 63]
 [53 59 63 ... 61 63 64]
 [59 60 56 ... 58 59 61]
 ...
 [63 62 60 ... 56 58 55]
 [57 56 57 ... 56 60 55]
 [62 62 61 ... 59 63 61]]",3.3183888888888884e-05,-0.0024715628587390244,0.0012302574225236795
0,0.008358259197765339,0.01028851697138558,47.750499999999995,0.0060822222222222215,1.1995839996967428,54.7774658203125,-0.09493784620529956,"[[102 100  91 ...  94  99  99]
 [101  94  90 ...  97  97  95]
 [ 94  90  93 ...  96  99  89]
 ...
 [ 85  94  91 ...  90  81  92]
 [ 93  99  95 ...  84  81  92]
 [ 95  92  94 ...  94  92  88]]",3.4972777777777774e-05,-0.02438326501079504,0.00021546406783982537
0,0.0051804543499880396,0.050466525068496665,42.9632,0.0059499999999999996,1.1378630985172322,45.0,-0.016025525587046008,"[[59 53 52 ... 54 57 57]
 [59 56 58 ... 61 65 61]
 [58 59 62 ... 59 63 57]
 ...
 [61 58 59 ... 59 64 57]
 [57 63 63 ... 58 58 61]
 [56 54 62 ... 60 59 53]]",3.42125e-05,0.05933133728433426,0.0011746453957921352
0,0.037022638252809936,0.2544984539835396,40.817,0.005926666666666667,1.109078390231913,8.130102157592773,-0.06092032662567604,"[[ 99  98  96 ...  92  91  98]
 [ 98  98  95 ... 100  87  99]
 [ 95  87 100 ...  93 100  98]
 ...
 [ 99  95  95 ...  95  99  95]
 [ 98  99  96 ...  95  87  98]
 [ 96  89  95 ...  95  92  98]]",3.4078333333333335e-05,0.011704421935471606,0.006235109243294206
0,0.00038775115911682256,0.0370761218505123,41.1698,0.006684999999999999,1.1138612133367605,71.56504821777344,-0.09371667845474801,"[[59 55 59 ... 58 62 61]
 [57 61 62 ... 62 59 64]
 [59 62 56 ... 61 55 64]
 ...
 [61 61 62 ... 56 59 62]
 [60 59 60 ... 63 60 63]
 [57 62 62 ... 58 55 60]]",3.843874999999999e-05,-0.023087781976306593,0.0009005659937748616
